Susceptible,Exposed,Infected,Recovered,Vaccinated,Failed vaccination,Dead
9972.95300015117,8.953168792337967,0.9969199030965005,19.240021282553776,0.0,46.10249094661028,0.0
10031.921950359325,12.148942379510142,0.0,0.0,19.475838505516684,0.0,0.0
9985.66903587825,2.8246523768933938,64.26746383121895,0.8705621661332019,7.58029038952897,19.89994094216245,11.237354371854599
9981.376912679167,82.39265214581076,4.313782622423302,19.429758486227502,0.0,0.0,14.451791488726776
10028.858772379683,24.847748340078432,0.0,0.0,25.528429723052536,18.1160069831673,29.828985569928204
9971.606701274488,0.0,18.48784335622029,7.694639131414063,0.0,0.0,25.997800313228232
9973.818403995258,23.69150460095163,33.59988928085066,0.0,10.742450910639011,47.07700781117259,0.0
9995.342232378345,26.266015581406485,0.7937728973184428,0.0,0.0,0.0,69.817502413463
9997.316649177892,44.301236884633774,15.16324365824893,0.0,60.437907369250844,0.0,55.04020626991388
10015.078057585384,0.0,1.980103959636585,12.903081878741046,18.26178214015181,0.0,49.50261023677296
9996.461694253452,23.038151316136787,0.0,1.1609950506401292,0.0,20.54987268170843,24.67052649027845
9963.433620766707,0.0,0.0,33.289908217828454,20.042899919554564,32.327720256647154,31.7361823110652
10003.320364791954,37.92672202421102,0.0,10.692324709831626,0.0,0.0,0.0
9981.046892823022,34.02792588795541,26.365615378408492,0.0,24.691675240259976,20.607009833608068,0.0
10024.972944022094,51.656116316941784,12.19922129381679,0.0,24.314977737683158,9.717151335919182,24.42271697426373
9999.040145138384,0.0,23.831669629702446,14.461443855495586,0.0,38.06113315934834,84.73581548040686
9957.394656724298,44.35181267131298,12.709037590616887,11.39851313674508,41.693161390888925,30.887808174480202,0.0
9993.142799841678,10.228201217996828,9.423727848271596,28.787368162339444,3.487737069753518,0.0,0.0
10009.995627890079,13.083827840258703,0.0,8.821209086169764,23.953832843953244,19.519945676424364,11.746167863366674
10023.921621145335,36.828461612702824,0.0,6.810069159200751,0.0,51.52139075202092,3.5763664072493775
10014.798426733727,24.885509358122114,30.37665349588071,36.363732653212466,12.248293524310958,15.646996693758329,2.225773527952957
9982.787161595925,28.2222313113275,0.0,49.494066424403094,0.0,45.33858226854843,0.0
9975.652812486103,7.5211346685176235,16.993901348788235,0.0,107.94170887677788,5.758551324360592,2.616493412115574
9988.85157446853,2.378985167260609,10.51771112821387,18.71666140893859,0.0,48.075951429783,6.185337839756611
9971.136376745555,0.0,36.58492297472486,14.879808838567703,60.135873374102296,13.60310571589364,0.0
9980.221538215019,44.72691118161543,0.0,0.8329263704720837,62.31949164754071,40.84596421818245,23.636740508450412
10032.165263203548,24.20975903609081,15.851295202529212,0.0,0.0,16.782642890549422,0.0
9988.949681227206,0.17848487632575782,0.0,17.971472699375802,5.422623003829159,16.443247454478943,36.90074571473742
10006.045754964922,0.0,9.170335203597814,47.307948984664364,12.384668970455213,34.77769250235843,1.2217222507382157
