Susceptible,Exposed,Infected,Recovered,Vaccinated,Failed vaccination,Dead
9976.416083408758,16.817910776671358,0.0,0.0,0.0,47.16645848690746,0.0
9947.71762159268,19.48147297300512,21.062196288457404,0.0,20.976991468513212,71.02107318892692,15.983738977039007
9901.395620277508,0.0,0.0,6.536484692002341,0.0,38.32832971665461,11.525322041898454
9846.94629302879,0.0,66.2289393327079,0.0,77.36734833335575,127.79590715400855,60.35827383280945
9888.289784628412,0.0,0.0,0.0,95.37491206368495,144.23391520238175,6.776236601136805
9713.952593865333,0.0,0.0,27.93353551897502,115.43559027578952,120.48537475521448,0.0
9803.731647965298,0.0,18.97244899688946,57.840546843826495,91.00217325315725,177.46433717639076,0.0
9710.527336121191,55.29513305197359,10.491784895977455,0.0,76.69851801089627,225.29222530785964,21.708210553812464
9662.851507687286,0.0,5.318123456627391,86.60993923438723,82.7418539242788,219.12393706904516,7.733620750299781
9660.012309033527,27.043862725620826,0.0,68.63500752687864,92.08467383250452,250.86435828747165,0.0
9642.725774223716,0.0,0.0,13.21348150750546,120.92197949791358,273.47623723166254,0.0
9572.115235013169,0.0,33.31562143478379,20.28086226074611,141.53579425704598,262.6466812360253,0.0
9564.08589859757,31.79980792778323,0.0,0.0,140.81525892489424,311.91729924403063,4.923588362727409
9492.035969193354,0.0,27.564567604272792,30.997495640428028,141.87688407880984,365.98342807679865,17.336228637320644
9438.40778895509,17.986808685748297,0.0,33.392525626515834,127.2798678327018,389.98493521729813,0.0
9456.6149934954,40.84773854903151,20.763387866314666,38.00851256969762,160.31919644361142,396.0336970203602,0.0
9385.628950514298,0.0,0.0,0.0,167.5193169934264,405.2508325233702,3.0867969423593555
9335.560550512393,0.0,37.58078198358518,12.817458080802876,184.0886928872612,463.8014638880227,27.002970522404215
9338.951722769154,0.0,14.065952401865449,0.0,239.94512947041255,472.71472752524875,0.0
9290.567947277148,22.04968021917075,15.371354867038892,0.0,224.40033734175634,507.5709258621292,38.448965465757254
9233.3974760612,0.0,0.0,29.108886805029726,187.82597225832774,545.659779539947,19.38520963925733
9256.103051425587,12.402316610230509,0.0,4.2746133062328955,242.59775273834265,550.7325782839401,21.372820219559415
9222.497511198433,33.002155866434464,27.67632417529255,11.391936298077756,288.60474887417,550.082479502501,39.79022534319458
9151.433948336824,50.96182575512014,9.782178781216542,13.709201920474397,262.7365025789205,646.68627243723,28.48327852521542
9114.034920476543,0.0,43.04635472585986,0.0,306.82004504868183,640.9700972628856,4.963411976825107
9086.612530970131,0.0,1.3159978349421166,0.0,271.4056262896277,633.2384813425754,51.51728628919306
9036.638098054962,20.350916820468356,34.426566365762056,0.0,253.61550067729044,696.078080506779,0.0
9037.291394849726,18.787123679008367,0.0,12.769145821155638,285.6736763658818,740.873973453992,31.54412208346757
8981.296883679845,18.022230578069625,21.60128309110253,39.291804046727876,271.9392483718445,751.5418019908441,34.377939531358365
8934.675906337536,0.0,23.872322558150437,0.0,316.5367006035691,764.324511063482,60.47101611545703
8928.087750389614,0.0,28.53570507534407,0.0,314.87852490851594,775.4722067455734,66.71689816783042
8873.242545505189,0.0,0.0,11.53477446911204,381.55886259901416,774.4407410228208,10.875674365249566
8840.854328122477,0.0,56.84063449081034,17.347561067122665,367.1849894005987,832.0966124414753,48.99792050563664
8783.047239926784,0.0,21.892925860368603,9.487406074097759,343.4014050073094,817.0018262554424,35.4003359882183
8752.32876725625,0.0,39.04746124983121,0.9592520092502053,398.9751014434126,894.4905346685988,21.21672837855096
