Susceptible,Exposed,Infected,Recovered,Vaccinated,Failed vaccination,Dead
9958.926911061759,21.114381033308725,19.56528753565297,0.0,0.0,43.15067807444108,35.653743029266636
9981.173429411821,5.618695420922675,0.0,6.4441818576103085,0.0,0.0,5.769430445120869
9940.740281939366,40.26903899657306,0.0,37.87792339981678,57.85282293944374,22.671584354282608,10.961148586482343
9939.120636493368,4.511956632273494,5.576588540101181,10.203822630349801,0.0,72.96882023318564,0.0
9931.563049558103,6.382819520651532,0.0,0.0,0.0,14.525727781264,0.0
9929.35169712804,0.0,48.83600278623098,39.77320608553038,61.44457501946155,0.0,12.99629188114059
9957.326934805556,0.0,0.0,0.0,37.11332806084106,54.32733973522903,0.0
9927.942708466717,18.748282099756683,0.0,51.92419002910732,26.95414584827291,1.7404680916245532,0.0
9942.04258637437,66.73250805703577,0.0,66.28210886094523,39.52746363713524,28.259687356805806,0.0
9880.122764054748,17.883460702370627,36.78240210883498,42.27104840289534,59.1493877398397,52.824423965297925,0.0
9897.25042091514,0.0,11.11328909780814,0.0,74.85259551518382,55.56301129463641,68.41195073230483
9892.382184877953,7.8661097228624985,0.9209271945553361,0.0,104.3371349284569,0.9039239845884026,9.02454979166722
9894.581859782053,0.0,7.032282989096019,0.0,79.37769010961323,0.0,0.0
9892.95156456549,0.0,0.0,27.65640305338007,128.1907410206664,28.464697500929287,29.632196368625802
9863.391020833018,0.0,0.0,0.0,122.85143784816981,19.53202227377168,0.0
9851.790997871482,0.0,24.868273243980852,13.267557262663257,72.9197174646799,66.44414018613722,13.738570368516823
9863.405761042199,0.0,23.148212612836815,3.0378719165557557,128.91770548190271,65.87353794233212,0.0
9833.06958705467,17.47514346952557,14.875279636883741,28.678860659710246,133.89916609558867,70.68060174063986,63.80447961872245
9830.112350832736,0.0,44.01410181057052,0.0,126.41890409262774,76.1366775643622,12.891644893324901
9837.449245626429,0.0,0.0,5.0117839237301425,104.17923522332869,80.52950518329006,18.211416784115755
9798.438851927584,13.985195060515927,29.69591753107414,12.031944419624942,110.3781925445659,53.63550970650369,0.0
9789.689544804585,41.86330343198121,17.67526318327968,18.917438144413303,172.49223401383193,63.468577664970226,9.0634363332537
